Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
acc-net-trellis-33-44-48-88,"GORILLA GROW TENT - ACC - Net Trellis for 33, 44, 48, 88","<h3>DETAILS</h3>
PLEASE SELECT THE CORRECT SIZE BEFORE PLACING YOUR ORDER
Every plant needs a little help to Grow Strong. Let Gorilla Grow Tent maximize your indoor garden's potential with their Grow Strong Accessory Line.

It's a jungle out there. These perfectly sized durable nylon trellises feature industrial grade plastic hooks that easily attach to any diameter pole, creating a sturdy support structure that will effortlessly bear the weight of even the heaviest of fruits and flowers. The stretchable nylon allows for easy removal for reuse after harvest.

Please Note:  Please use the correct number of net trellis kits based on your square footage.  For example:  For a 5x9 tent you will need two 5x5 Net Trellis Kits.

<em>2' x 4' Trellis - Use with GGT, Shorty And Lite Line Tents 2x2.5, 2x4
MSRP 14.99</em>

<em>4' x 4' Trellis - Use with GGT, Shorty And Lite Line Tents 3x3, 4x4, 4x8, 8x8, 8x16
MSRP 20.99 </em>

<em>5' x 5' Trellis - Use with GGT, Shorty And Lite Line Tents 5x5, 5x9, 10x10, 10x20
MSRP 28.99</em>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/GBWKgXaNX58"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>Manufacturer</td>
</tr>
<tr>
<td></td>
<td></td>
</tr>
</tbody>
</table>",Gorilla Grow,"","",true,Model Name,"Net Trellis 33, 44, 48, 88",Weight (lbs),1,Dimensions (in),7x5x3,'636823174545,0.0,shopify,100,deny,manual,20.95,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/2x4_Net_trellis_grande_c09c7022-39a9-48a6-9e3f-50b01b770d1d.png?v=1596519549,1,,false,,,,,,,,,,,,,,,,,kg,,,active
acc-net-trellis-33-44-48-88,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/NET_TRELLIS_all_grande_78fc7dc6-7b79-4b3d-b016-fd0b8ddcd75a.png?v=1596519549,2,,,,,,,,,,,,,,,,,,,,,,
acc-net-trellis-33-44-48-88,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/4x4_Net_trellis_grande_8848a1ad-b86f-4ff5-8550-2f535a6bda50.png?v=1596519549,3,,,,,,,,,,,,,,,,,,,,,,
acc-net-trellis-33-44-48-88,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/5x5_Net_trellis_grande_7de4ef02-4465-4d76-8895-2b7af138703a.png?v=1596519549,4,,,,,,,,,,,,,,,,,,,,,,
acc-net-trellis-22-24,"GORILLA GROW TENT - ACC - Net Trellis for 22, 24","<h3>DETAILS</h3>
PLEASE SELECT THE CORRECT SIZE BEFORE PLACING YOUR ORDER
Every plant needs a little help to Grow Strong. Let Gorilla Grow Tent maximize your indoor garden's potential with their Grow Strong Accessory Line.

It's a jungle out there. These perfectly sized durable nylon trellises feature industrial grade plastic hooks that easily attach to any diameter pole, creating a sturdy support structure that will effortlessly bear the weight of even the heaviest of fruits and flowers. The stretchable nylon allows for easy removal for reuse after harvest.

Please Note:  Please use the correct number of net trellis kits based on your square footage.  For example:  For a 5x9 tent you will need two 5x5 Net Trellis Kits.

<em>2' x 4' Trellis - Use with GGT, Shorty And Lite Line Tents 2x2.5, 2x4
MSRP 14.99</em>

<em>4' x 4' Trellis - Use with GGT, Shorty And Lite Line Tents 3x3, 4x4, 4x8, 8x8, 8x16
MSRP 20.99 </em>

<em>5' x 5' Trellis - Use with GGT, Shorty And Lite Line Tents 5x5, 5x9, 10x10, 10x20
MSRP 28.99</em>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/GBWKgXaNX58"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>Manufacturer</td>
</tr>
<tr>
<td></td>
<td></td>
</tr>
</tbody>
</table>",Gorilla Grow,"","gorilla-grow, tent",true,Model Name,"Net Trellis 22, 24",Weight (lbs),1,Dimensions (in),7x5x3,'636823174545,0.0,shopify,100,deny,manual,14.95,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/2x4_Net_trellis_grande_5f3e1e8a-e8fe-48c1-81d0-c85b7fa0e846.png?v=1596519411,1,,false,,,,,,,,,,,,,,,,,kg,,,active
acc-net-trellis-22-24,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/NET_TRELLIS_all_grande_60a3c798-ad77-49d7-81cc-4c6c3992b8f5.png?v=1596519411,2,,,,,,,,,,,,,,,,,,,,,,
acc-net-trellis-22-24,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/4x4_Net_trellis_grande_0493ac84-e34e-400c-ae8a-53b465962499.png?v=1596519408,3,,,,,,,,,,,,,,,,,,,,,,
acc-net-trellis-22-24,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/5x5_Net_trellis_grande_cc020703-b7ba-400a-8462-4e4b84544e47.png?v=1596519408,4,,,,,,,,,,,,,,,,,,,,,,
acc-high-cfm-kit-for-88ll,GORILLA GROW TENT - ACC - High CFM Kit for 8' X 8' - LITE LINE,"<h3>DETAILS</h3>
<span><strong>PLEASE SELECT THE CORRECT SIZE BEFORE PLACING YOUR ORDER</strong></span><br>
<p>For use on all Original Gorilla Grow Tents and Gorilla SHORTY Tents (*excludes Lite Line)</p>
<p>Every plant needs a little help to Grow Strong. Let Gorilla Grow Tent maximize your indoor garden's potential with their Grow Strong Accessory Line.<br><br>Going bananas with your tent walls sucking in? The high CFM (Cubic Feet Per Minute) kit is to help prevent your indoor grow tent walls from sucking in due to high amounts of negative pressure from exhaust systems. These Gorilla strong poles will get you back to growing in no time.<br><br>Proper heat and stagnant air exhausting is important to your indoors gardens success, but it can take a serious toll on your grow tent. Exhaust fans with high CFM ratings can create too much negative air pressure that the canvas walls flex inward, encroaching on your precious grow space. Gorilla Grow Tent has come up with the perfect solution: the Gorilla Grow Tent High-CFM Kits. These awesome kits are made with Gorilla's high standards and easily snap into place horizontally on the frame of your Gorilla Grow Tent. They are super user-friendly and install in minutes. The bars are made from the same steel that has made the Gorilla Grow Tent brand famous and features custom-molded, high-density plastic clips that lock into place to ensure strength.</p>
<table class=""price"">
<tbody>
<tr>
<th>2x2.5 (4 Poles) -- MSRP 20.99</th>
<th>2x4 (4 Poles) -- MSRP 21.99</th>
</tr>
<tr>
<th>3x3 (4 Poles) -- MSRP 21.99</th>
<th>4x4 (4 Poles) -- MSRP 22.99</th>
</tr>
<tr>
<th>5x5 (4 Poles) -- MSRP 28.99</th>
<th>4x8 (6 Poles) -- MSRP 46.99</th>
</tr>
<tr>
<th>5x9 (6 Poles) -- MSRP 52.99</th>
<th>8x8 (8 Poles) -- MSRP 82.99</th>
</tr>
<tr>
<th>9x9 (8 Poles) -- MSRP 90.99</th>
<th>10x10 (8 Poles) -- MSRP 95.99</th>
</tr>
<tr>
<th>8x16 (12 Poles) -- MSRP 149.99</th>
<th>10x20 (12 Poles) -- MSRP 165.99</th>
</tr>
</tbody>
</table>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fHUySxMYkCY"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>Manufacturer</td>
</tr>
<tr>
<td></td>
<td></td>
</tr>
</tbody>
</table>",Gorilla Grow,"","gorilla-grow, tent",true,Model Name,High CFM Kit for 88LL,Weight (lbs),15,Dimensions (in),48x5x4,'636823174750,0.0,shopify,100,deny,manual,51.95,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/GGT_Accessory_Pole_2_grande_93224031-8e06-4f44-a721-aea9b80813b1.png?v=1596518611,1,,false,,,,,,,,,,,,,,,,,kg,,,active
acc-high-cfm-kit-for-48ll,Gorilla Grow - GORILLA GROW TENT - ACC - High CFM Kit for 4' X 8' - LITE LINE,"<h3>DETAILS</h3>
<span><strong>PLEASE SELECT THE CORRECT SIZE BEFORE PLACING YOUR ORDER</strong></span><br>
<p>For use on all Original Gorilla Grow Tents and Gorilla SHORTY Tents (*excludes Lite Line)</p>
<p>Every plant needs a little help to Grow Strong. Let Gorilla Grow Tent maximize your indoor garden's potential with their Grow Strong Accessory Line.<br><br>Going bananas with your tent walls sucking in? The high CFM (Cubic Feet Per Minute) kit is to help prevent your indoor grow tent walls from sucking in due to high amounts of negative pressure from exhaust systems. These Gorilla strong poles will get you back to growing in no time.<br><br>Proper heat and stagnant air exhausting is important to your indoors gardens success, but it can take a serious toll on your grow tent. Exhaust fans with high CFM ratings can create too much negative air pressure that the canvas walls flex inward, encroaching on your precious grow space. Gorilla Grow Tent has come up with the perfect solution: the Gorilla Grow Tent High-CFM Kits. These awesome kits are made with Gorilla's high standards and easily snap into place horizontally on the frame of your Gorilla Grow Tent. They are super user-friendly and install in minutes. The bars are made from the same steel that has made the Gorilla Grow Tent brand famous and features custom-molded, high-density plastic clips that lock into place to ensure strength.</p>
<table class=""price"">
<tbody>
<tr>
<th>2x2.5 (4 Poles) -- MSRP 20.99</th>
<th>2x4 (4 Poles) -- MSRP 21.99</th>
</tr>
<tr>
<th>3x3 (4 Poles) -- MSRP 21.99</th>
<th>4x4 (4 Poles) -- MSRP 22.99</th>
</tr>
<tr>
<th>5x5 (4 Poles) -- MSRP 28.99</th>
<th>4x8 (6 Poles) -- MSRP 46.99</th>
</tr>
<tr>
<th>5x9 (6 Poles) -- MSRP 52.99</th>
<th>8x8 (8 Poles) -- MSRP 82.99</th>
</tr>
<tr>
<th>9x9 (8 Poles) -- MSRP 90.99</th>
<th>10x10 (8 Poles) -- MSRP 95.99</th>
</tr>
<tr>
<th>8x16 (12 Poles) -- MSRP 149.99</th>
<th>10x20 (12 Poles) -- MSRP 165.99</th>
</tr>
</tbody>
</table>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fHUySxMYkCY"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>Manufacturer</td>
</tr>
<tr>
<td></td>
<td></td>
</tr>
</tbody>
</table>",Gorilla Grow,"","gorilla-grow, tent",true,Model Name,High CFM Kit for 48LL,Weight (lbs),10,Dimensions (in),48x9x2,'636823174743,0.0,shopify,100,deny,manual,30.95,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/GGT_Accessory_Pole_2_grande_4af37ae8-de4e-4f15-b16d-0786a410a243.png?v=1596518540,1,,false,,,,,,,,,,,,,,,,,kg,,,active
copy-of-acc-high-cfm-kit-for-24ll,Gorilla Grow - GORILLA GROW TENT - ACC - High CFM Kit for 4' X 4' - LITE LINE,"<h3>DETAILS</h3>
<span><strong>PLEASE SELECT THE CORRECT SIZE BEFORE PLACING YOUR ORDER</strong></span><br>
<p>For use on all Original Gorilla Grow Tents and Gorilla SHORTY Tents (*excludes Lite Line)</p>
<p>Every plant needs a little help to Grow Strong. Let Gorilla Grow Tent maximize your indoor garden's potential with their Grow Strong Accessory Line.<br><br>Going bananas with your tent walls sucking in? The high CFM (Cubic Feet Per Minute) kit is to help prevent your indoor grow tent walls from sucking in due to high amounts of negative pressure from exhaust systems. These Gorilla strong poles will get you back to growing in no time.<br><br>Proper heat and stagnant air exhausting is important to your indoors gardens success, but it can take a serious toll on your grow tent. Exhaust fans with high CFM ratings can create too much negative air pressure that the canvas walls flex inward, encroaching on your precious grow space. Gorilla Grow Tent has come up with the perfect solution: the Gorilla Grow Tent High-CFM Kits. These awesome kits are made with Gorilla's high standards and easily snap into place horizontally on the frame of your Gorilla Grow Tent. They are super user-friendly and install in minutes. The bars are made from the same steel that has made the Gorilla Grow Tent brand famous and features custom-molded, high-density plastic clips that lock into place to ensure strength.</p>
<table class=""price"">
<tbody>
<tr>
<th>2x2.5 (4 Poles) -- MSRP 20.99</th>
<th>2x4 (4 Poles) -- MSRP 21.99</th>
</tr>
<tr>
<th>3x3 (4 Poles) -- MSRP 21.99</th>
<th>4x4 (4 Poles) -- MSRP 22.99</th>
</tr>
<tr>
<th>5x5 (4 Poles) -- MSRP 28.99</th>
<th>4x8 (6 Poles) -- MSRP 46.99</th>
</tr>
<tr>
<th>5x9 (6 Poles) -- MSRP 52.99</th>
<th>8x8 (8 Poles) -- MSRP 82.99</th>
</tr>
<tr>
<th>9x9 (8 Poles) -- MSRP 90.99</th>
<th>10x10 (8 Poles) -- MSRP 95.99</th>
</tr>
<tr>
<th>8x16 (12 Poles) -- MSRP 149.99</th>
<th>10x20 (12 Poles) -- MSRP 165.99</th>
</tr>
</tbody>
</table>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fHUySxMYkCY"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>Manufacturer</td>
</tr>
<tr>
<td></td>
<td></td>
</tr>
</tbody>
</table>",Gorilla Grow,"","gorilla-grow, tent",true,Model Name,High CFM Kit for 44LL,Weight (lbs),4,Dimensions (in),46x4x1,'636823174736,0.0,shopify,100,deny,manual,18.95,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/GGT_Accessory_Pole_2_grande_d98617f7-84e7-471c-a4dc-08edf8f0fd50.png?v=1596518472,1,,false,,,,,,,,,,,,,,,,,kg,,,active
acc-high-cfm-kit-for-24ll,Gorilla Grow - GORILLA GROW TENT - ACC - High CFM Kit for 2' X 4' - LITE LINE,"<h3>DETAILS</h3>
<span><strong>PLEASE SELECT THE CORRECT SIZE BEFORE PLACING YOUR ORDER</strong></span><br>
<p>For use on all Original Gorilla Grow Tents and Gorilla SHORTY Tents (*excludes Lite Line)</p>
<p>Every plant needs a little help to Grow Strong. Let Gorilla Grow Tent maximize your indoor garden's potential with their Grow Strong Accessory Line.<br><br>Going bananas with your tent walls sucking in? The high CFM (Cubic Feet Per Minute) kit is to help prevent your indoor grow tent walls from sucking in due to high amounts of negative pressure from exhaust systems. These Gorilla strong poles will get you back to growing in no time.<br><br>Proper heat and stagnant air exhausting is important to your indoors gardens success, but it can take a serious toll on your grow tent. Exhaust fans with high CFM ratings can create too much negative air pressure that the canvas walls flex inward, encroaching on your precious grow space. Gorilla Grow Tent has come up with the perfect solution: the Gorilla Grow Tent High-CFM Kits. These awesome kits are made with Gorilla's high standards and easily snap into place horizontally on the frame of your Gorilla Grow Tent. They are super user-friendly and install in minutes. The bars are made from the same steel that has made the Gorilla Grow Tent brand famous and features custom-molded, high-density plastic clips that lock into place to ensure strength.</p>
<table class=""price"">
<tbody>
<tr>
<th>2x2.5 (4 Poles) -- MSRP 20.99</th>
<th>2x4 (4 Poles) -- MSRP 21.99</th>
</tr>
<tr>
<th>3x3 (4 Poles) -- MSRP 21.99</th>
<th>4x4 (4 Poles) -- MSRP 22.99</th>
</tr>
<tr>
<th>5x5 (4 Poles) -- MSRP 28.99</th>
<th>4x8 (6 Poles) -- MSRP 46.99</th>
</tr>
<tr>
<th>5x9 (6 Poles) -- MSRP 52.99</th>
<th>8x8 (8 Poles) -- MSRP 82.99</th>
</tr>
<tr>
<th>9x9 (8 Poles) -- MSRP 90.99</th>
<th>10x10 (8 Poles) -- MSRP 95.99</th>
</tr>
<tr>
<th>8x16 (12 Poles) -- MSRP 149.99</th>
<th>10x20 (12 Poles) -- MSRP 165.99</th>
</tr>
</tbody>
</table>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fHUySxMYkCY"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>Manufacturer</td>
</tr>
<tr>
<td></td>
<td></td>
</tr>
</tbody>
</table>",Gorilla Grow,"","gorilla-grow, tent",true,Model Name,High CFM Kit for 24LL,Weight (lbs),4,Dimensions (in),46x4x1,'636823174729,0.0,shopify,100,deny,manual,17.95,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/GGT_Accessory_Pole_2_grande_4dc08dfc-755c-45ae-b14d-a490c9878f19.png?v=1596518399,1,,false,,,,,,,,,,,,,,,,,kg,,,active
acc-high-cfm-kit-for-22ll,Gorilla Grow - GORILLA GROW TENT - ACC - High CFM Kit for 2' X 2.5' - LITE LINE,"<h3>DETAILS</h3>
<span><strong>PLEASE SELECT THE CORRECT SIZE BEFORE PLACING YOUR ORDER</strong></span><br>
<p>For use on all Original Gorilla Grow Tents and Gorilla SHORTY Tents (*excludes Lite Line)</p>
<p>Every plant needs a little help to Grow Strong. Let Gorilla Grow Tent maximize your indoor garden's potential with their Grow Strong Accessory Line.<br><br>Going bananas with your tent walls sucking in? The high CFM (Cubic Feet Per Minute) kit is to help prevent your indoor grow tent walls from sucking in due to high amounts of negative pressure from exhaust systems. These Gorilla strong poles will get you back to growing in no time.<br><br>Proper heat and stagnant air exhausting is important to your indoors gardens success, but it can take a serious toll on your grow tent. Exhaust fans with high CFM ratings can create too much negative air pressure that the canvas walls flex inward, encroaching on your precious grow space. Gorilla Grow Tent has come up with the perfect solution: the Gorilla Grow Tent High-CFM Kits. These awesome kits are made with Gorilla's high standards and easily snap into place horizontally on the frame of your Gorilla Grow Tent. They are super user-friendly and install in minutes. The bars are made from the same steel that has made the Gorilla Grow Tent brand famous and features custom-molded, high-density plastic clips that lock into place to ensure strength.</p>
<table class=""price"">
<tbody>
<tr>
<th>2x2.5 (4 Poles) -- MSRP 20.99</th>
<th>2x4 (4 Poles) -- MSRP 21.99</th>
</tr>
<tr>
<th>3x3 (4 Poles) -- MSRP 21.99</th>
<th>4x4 (4 Poles) -- MSRP 22.99</th>
</tr>
<tr>
<th>5x5 (4 Poles) -- MSRP 28.99</th>
<th>4x8 (6 Poles) -- MSRP 46.99</th>
</tr>
<tr>
<th>5x9 (6 Poles) -- MSRP 52.99</th>
<th>8x8 (8 Poles) -- MSRP 82.99</th>
</tr>
<tr>
<th>9x9 (8 Poles) -- MSRP 90.99</th>
<th>10x10 (8 Poles) -- MSRP 95.99</th>
</tr>
<tr>
<th>8x16 (12 Poles) -- MSRP 149.99</th>
<th>10x20 (12 Poles) -- MSRP 165.99</th>
</tr>
</tbody>
</table>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fHUySxMYkCY"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>Manufacturer</td>
</tr>
<tr>
<td></td>
<td></td>
</tr>
</tbody>
</table>",Gorilla Grow,"","gorilla-grow, tent",true,Model Name,High CFM Kit for 22LL,Weight (lbs),3,Dimensions (in),37x4x1,'636823174712,0.0,shopify,100,deny,manual,15.95,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/GGT_Accessory_Pole_2_grande_39b5c224-38cc-4064-a3c5-afce63046c80.png?v=1596518333,1,,false,,,,,,,,,,,,,,,,,kg,,,active
acc-high-cfm-kit-for-1020,Gorilla Grow - GORILLA GROW TENT - ACC - High CFM Kit for 10' X 20' - OG,"<h3>DETAILS</h3>
<span><strong>PLEASE SELECT THE CORRECT SIZE BEFORE PLACING YOUR ORDER</strong></span><br>
<p>For use on all Original Gorilla Grow Tents and Gorilla SHORTY Tents (*excludes Lite Line)</p>
<p>Every plant needs a little help to Grow Strong. Let Gorilla Grow Tent maximize your indoor garden's potential with their Grow Strong Accessory Line.<br><br>Going bananas with your tent walls sucking in? The high CFM (Cubic Feet Per Minute) kit is to help prevent your indoor grow tent walls from sucking in due to high amounts of negative pressure from exhaust systems. These Gorilla strong poles will get you back to growing in no time.<br><br>Proper heat and stagnant air exhausting is important to your indoors gardens success, but it can take a serious toll on your grow tent. Exhaust fans with high CFM ratings can create too much negative air pressure that the canvas walls flex inward, encroaching on your precious grow space. Gorilla Grow Tent has come up with the perfect solution: the Gorilla Grow Tent High-CFM Kits. These awesome kits are made with Gorilla's high standards and easily snap into place horizontally on the frame of your Gorilla Grow Tent. They are super user-friendly and install in minutes. The bars are made from the same steel that has made the Gorilla Grow Tent brand famous and features custom-molded, high-density plastic clips that lock into place to ensure strength.</p>
<table class=""price"">
<tbody>
<tr>
<th>2x2.5 (4 Poles) -- MSRP 20.99</th>
<th>2x4 (4 Poles) -- MSRP 21.99</th>
</tr>
<tr>
<th>3x3 (4 Poles) -- MSRP 21.99</th>
<th>4x4 (4 Poles) -- MSRP 22.99</th>
</tr>
<tr>
<th>5x5 (4 Poles) -- MSRP 28.99</th>
<th>4x8 (6 Poles) -- MSRP 46.99</th>
</tr>
<tr>
<th>5x9 (6 Poles) -- MSRP 52.99</th>
<th>8x8 (8 Poles) -- MSRP 82.99</th>
</tr>
<tr>
<th>9x9 (8 Poles) -- MSRP 90.99</th>
<th>10x10 (8 Poles) -- MSRP 95.99</th>
</tr>
<tr>
<th>8x16 (12 Poles) -- MSRP 149.99</th>
<th>10x20 (12 Poles) -- MSRP 165.99</th>
</tr>
</tbody>
</table>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fHUySxMYkCY"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>Manufacturer</td>
</tr>
<tr>
<td></td>
<td></td>
</tr>
</tbody>
</table>",Gorilla Grow,"","gorilla-grow, tent",true,Model Name,High CFM Kit for 1020,Weight (lbs),32,Dimensions (in),60x9x4,'636823174538,0.0,shopify,100,deny,manual,165.95,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/GGT_Accessory_Pole_2_grande_ee45b15a-fba2-4f4c-ab84-19bfcaca35bc.png?v=1596518220,1,,false,,,,,,,,,,,,,,,,,kg,,,active
